PASSENGERS,FREIGHT,MAIL,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER_GROUP,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,MONTH,YEAR,DISTANCE_GROUP,CLASS
0,NA,0,24,YV,Mesa Airlines Inc.,2,HOU,"Houston, TX",TX,IAH,"Houston, TX",TX,1,2025,1,F
0,NA,0,141,YV,Mesa Airlines Inc.,2,DEN,"Denver, CO",CO,HDN,"Hayden, CO",CO,1,2025,1,F
0,NA,0,152,YV,Mesa Airlines Inc.,2,DEN,"Denver, CO",CO,GUC,"Gunnison, CO",CO,1,2025,1,F
0,NA,0,156,YV,Mesa Airlines Inc.,2,OKC,"Oklahoma City, OK",OK,ICT,"Wichita, KS",KS,1,2025,1,F
0,NA,0,167,YV,Mesa Airlines Inc.,2,CRP,"Corpus Christi, TX",TX,AUS,"Austin, TX",TX,1,2025,1,F
0,0,0,0,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1,GPT,"Gulfport/Biloxi, MS",MS,GPT,"Gulfport/Biloxi, MS",MS,2,2025,1,L
0,0,0,0,5Y,Atlas Air Inc.,3,AWK,"Wake Island, TT",TT,AWK,"Wake Island, TT",TT,5,2025,1,P
0,0,0,0,5Y,Atlas Air Inc.,3,AZA,"Phoenix, AZ",AZ,AZA,"Phoenix, AZ",AZ,5,2025,1,P
0,0,0,0,5Y,Atlas Air Inc.,3,AZA,"Phoenix, AZ",AZ,AZA,"Phoenix, AZ",AZ,7,2025,1,P
0,0,0,0,5Y,Atlas Air Inc.,3,BHM,"Birmingham, AL",AL,BHM,"Birmingham, AL",AL,5,2025,1,P
0,0,0,0,5Y,Atlas Air Inc.,3,BNA,"Nashville, TN",TN,BNA,"Nashville, TN",TN,2,2025,1,P
0,0,0,0,5Y,Atlas Air Inc.,3,BNA,"Nashville, TN",TN,BNA,"Nashville, TN",TN,5,2025,1,P
0,0,0,0,5Y,Atlas Air Inc.,3,BWI,"Baltimore, MD",MD,BWI,"Baltimore, MD",MD,1,2025,1,L
0,0,0,0,5Y,Atlas Air Inc.,3,BWI,"Baltimore, MD",MD,BWI,"Baltimore, MD",MD,2,2025,1,L
0,0,0,0,5Y,Atlas Air Inc.,3,BWI,"Baltimore, MD",MD,BWI,"Baltimore, MD",MD,5,2025,1,L
0,0,0,0,5Y,Atlas Air Inc.,3,BWI,"Baltimore, MD",MD,BWI,"Baltimore, MD",MD,6,2025,1,L
0,0,0,0,5Y,Atlas Air Inc.,3,DFW,"Dallas/Fort Worth, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,3,2025,1,P
0,0,0,0,5Y,Atlas Air Inc.,3,DFW,"Dallas/Fort Worth, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,4,2025,1,P
0,0,0,0,5Y,Atlas Air Inc.,3,DFW,"Dallas/Fort Worth, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,7,2025,1,P
0,0,0,0,5Y,Atlas Air Inc.,3,DOV,"Dover, DE",DE,DOV,"Dover, DE",DE,1,2025,1,P
0,0,0,0,5Y,Atlas Air Inc.,3,DTW,"Detroit, MI",MI,DTW,"Detroit, MI",MI,1,2025,1,L
0,0,0,0,5Y,Atlas Air Inc.,3,FLL,"Fort Lauderdale, FL",FL,FLL,"Fort Lauderdale, FL",FL,7,2025,1,L
0,0,0,0,5Y,Atlas Air Inc.,3,IAB,"Wichita, KS",KS,IAB,"Wichita, KS",KS,7,2025,1,P
0,0,0,0,5Y,Atlas Air Inc.,3,IAH,"Houston, TX",TX,IAH,"Houston, TX",TX,2,2025,1,P
0,0,0,0,5Y,Atlas Air Inc.,3,JFK,"New York, NY",NY,JFK,"New York, NY",NY,2,2025,1,P
0,0,0,0,5Y,Atlas Air Inc.,3,JFK,"New York, NY",NY,JFK,"New York, NY",NY,4,2025,1,P
0,0,0,0,5Y,Atlas Air Inc.,3,JFK,"New York, NY",NY,JFK,"New York, NY",NY,6,2025,1,P
0,0,0,0,5Y,Atlas Air Inc.,3,JFK,"New York, NY",NY,JFK,"New York, NY",NY,7,2025,1,P
0,0,0,0,5Y,Atlas Air Inc.,3,LAX,"Los Angeles, CA",CA,LAX,"Los Angeles, CA",CA,1,2025,1,P
0,0,0,0,5Y,Atlas Air Inc.,3,LAX,"Los Angeles, CA",CA,LAX,"Los Angeles, CA",CA,3,2025,1,P
0,0,0,0,5Y,Atlas Air Inc.,3,LAX,"Los Angeles, CA",CA,LAX,"Los Angeles, CA",CA,4,2025,1,P
0,0,0,0,5Y,Atlas Air Inc.,3,LAX,"Los Angeles, CA",CA,LAX,"Los Angeles, CA",CA,6,2025,1,P
0,0,0,0,5Y,Atlas Air Inc.,3,MLB,"Melbourne, FL",FL,MLB,"Melbourne, FL",FL,1,2025,1,P
0,0,0,0,5Y,Atlas Air Inc.,3,MLB,"Melbourne, FL",FL,MLB,"Melbourne, FL",FL,2,2025,1,P
0,0,0,0,5Y,Atlas Air Inc.,3,MZJ,"Marana, AZ",AZ,MZJ,"Marana, AZ",AZ,4,2025,1,P
0,0,0,0,5Y,Atlas Air Inc.,3,NTD,"Port Hueneme, CA",CA,NTD,"Port Hueneme, CA",CA,6,2025,1,P
0,0,0,0,5Y,Atlas Air Inc.,3,OPF,"Miami, FL",FL,OPF,"Miami, FL",FL,7,2025,1,L
0,0,0,0,5Y,Atlas Air Inc.,3,PDX,"Portland, OR",OR,PDX,"Portland, OR",OR,2,2025,1,P
0,0,0,0,5Y,Atlas Air Inc.,3,SEA,"Seattle, WA",WA,SEA,"Seattle, WA",WA,4,2025,1,L
0,0,0,0,5Y,Atlas Air Inc.,3,SUU,"Fairfield, CA",CA,SUU,"Fairfield, CA",CA,7,2025,1,P
0,0,0,0,5Y,Atlas Air Inc.,3,SJU,"San Juan, PR",PR,SJU,"San Juan, PR",PR,2,2025,1,P
0,0,0,0,7S,Ryan Air f/k/a Arctic Transportation,1,ANC,"Anchorage, AK",AK,ANC,"Anchorage, AK",AK,1,2025,1,G
0,0,0,0,7S,Ryan Air f/k/a Arctic Transportation,1,ANC,"Anchorage, AK",AK,ANC,"Anchorage, AK",AK,2,2025,1,G
0,0,0,0,7S,Ryan Air f/k/a Arctic Transportation,1,ANC,"Anchorage, AK",AK,ANC,"Anchorage, AK",AK,3,2025,1,G
0,0,0,0,7S,Ryan Air f/k/a Arctic Transportation,1,ANC,"Anchorage, AK",AK,ANC,"Anchorage, AK",AK,4,2025,1,G
0,0,0,0,7S,Ryan Air f/k/a Arctic Transportation,1,ANC,"Anchorage, AK",AK,ANC,"Anchorage, AK",AK,7,2025,1,G
0,0,0,0,ABX,ABX Air Inc,2,BOS,"Boston, MA",MA,BOS,"Boston, MA",MA,4,2025,1,P
0,0,0,0,ABX,ABX Air Inc,2,BWI,"Baltimore, MD",MD,BWI,"Baltimore, MD",MD,4,2025,1,P
0,0,0,0,ABX,ABX Air Inc,2,CVG,"Cincinnati, OH",KY,CVG,"Cincinnati, OH",KY,3,2025,1,P
0,0,0,0,ABX,ABX Air Inc,2,CVG,"Cincinnati, OH",KY,CVG,"Cincinnati, OH",KY,7,2025,1,P
0,0,0,0,ABX,ABX Air Inc,2,DFW,"Dallas/Fort Worth, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,5,2025,1,G
0,0,0,0,ABX,ABX Air Inc,2,MHT,"Manchester, NH",NH,MHT,"Manchester, NH",NH,2,2025,1,P
0,0,0,0,ABX,ABX Air Inc,2,MIA,"Miami, FL",FL,MIA,"Miami, FL",FL,5,2025,1,P
0,0,0,0,ABX,ABX Air Inc,2,MLB,"Melbourne, FL",FL,MLB,"Melbourne, FL",FL,3,2025,1,P
0,0,0,0,ABX,ABX Air Inc,2,MLB,"Melbourne, FL",FL,MLB,"Melbourne, FL",FL,4,2025,1,P
0,0,0,0,ABX,ABX Air Inc,2,ORD,"Chicago, IL",IL,ORD,"Chicago, IL",IL,5,2025,1,P
0,0,0,0,ABX,ABX Air Inc,2,SEA,"Seattle, WA",WA,SEA,"Seattle, WA",WA,7,2025,1,G
0,0,0,0,ABX,ABX Air Inc,2,SMF,"Sacramento, CA",CA,SMF,"Sacramento, CA",CA,4,2025,1,P
0,0,0,0,ABX,ABX Air Inc,2,TPA,"Tampa, FL",FL,TPA,"Tampa, FL",FL,7,2025,1,P
0,0,0,0,AMQ,Ameristar Air Cargo,1,ELP,"El Paso, TX",TX,ELP,"El Paso, TX",TX,1,2025,1,P
0,0,0,0,AMQ,Ameristar Air Cargo,1,FWA,"Fort Wayne, IN",IN,FWA,"Fort Wayne, IN",IN,4,2025,1,P
0,0,0,0,AMQ,Ameristar Air Cargo,1,YIP,"Detroit, MI",MI,YIP,"Detroit, MI",MI,7,2025,1,P
0,0,0,0,AN,"ADVANCED AIR, LLC",1,ABQ,"Albuquerque, NM",NM,ABQ,"Albuquerque, NM",NM,1,2025,1,F
0,0,0,0,C5,CommuteAir LLC dba CommuteAir,2,IAD,"Washington, DC",VA,IAD,"Washington, DC",VA,2,2025,1,F
0,0,0,0,C5,CommuteAir LLC dba CommuteAir,2,IAD,"Washington, DC",VA,IAD,"Washington, DC",VA,4,2025,1,F
0,0,0,0,C5,CommuteAir LLC dba CommuteAir,2,IAH,"Houston, TX",TX,IAH,"Houston, TX",TX,1,2025,1,F
0,0,0,0,C5,CommuteAir LLC dba CommuteAir,2,IAH,"Houston, TX",TX,IAH,"Houston, TX",TX,2,2025,1,F
0,0,0,0,C5,CommuteAir LLC dba CommuteAir,2,IAH,"Houston, TX",TX,IAH,"Houston, TX",TX,3,2025,1,F
0,0,0,0,C5,CommuteAir LLC dba CommuteAir,2,IAH,"Houston, TX",TX,IAH,"Houston, TX",TX,4,2025,1,F
0,0,0,0,C5,CommuteAir LLC dba CommuteAir,2,IAH,"Houston, TX",TX,IAH,"Houston, TX",TX,5,2025,1,F
0,0,0,0,C5,CommuteAir LLC dba CommuteAir,2,IAH,"Houston, TX",TX,IAH,"Houston, TX",TX,7,2025,1,F
0,0,0,0,C5,CommuteAir LLC dba CommuteAir,2,LNK,"Lincoln, NE",NE,LNK,"Lincoln, NE",NE,1,2025,1,F
0,0,0,0,C5,CommuteAir LLC dba CommuteAir,2,LNK,"Lincoln, NE",NE,LNK,"Lincoln, NE",NE,3,2025,1,F
0,0,0,0,C5,CommuteAir LLC dba CommuteAir,2,LNK,"Lincoln, NE",NE,LNK,"Lincoln, NE",NE,5,2025,1,F
0,0,0,0,C5,CommuteAir LLC dba CommuteAir,2,SUX,"Sioux City, IA",IA,SUX,"Sioux City, IA",IA,4,2025,1,F
0,0,0,0,C5,CommuteAir LLC dba CommuteAir,2,SUX,"Sioux City, IA",IA,SUX,"Sioux City, IA",IA,7,2025,1,F
0,0,0,0,GCA,"Global Crossing Airlines, Inc.",2,AEX,"Alexandria, LA",LA,AEX,"Alexandria, LA",LA,2,2025,1,L
0,0,0,0,GCA,"Global Crossing Airlines, Inc.",2,AEX,"Alexandria, LA",LA,AEX,"Alexandria, LA",LA,3,2025,1,L
0,0,0,0,GCA,"Global Crossing Airlines, Inc.",2,AZA,"Phoenix, AZ",AZ,AZA,"Phoenix, AZ",AZ,3,2025,1,L
0,0,0,0,GCA,"Global Crossing Airlines, Inc.",2,GRK,"Killeen, TX",TX,GRK,"Killeen, TX",TX,4,2025,1,L
0,0,0,0,GCA,"Global Crossing Airlines, Inc.",2,HRL,"Harlingen/San Benito, TX",TX,HRL,"Harlingen/San Benito, TX",TX,2,2025,1,L
0,0,0,0,GCA,"Global Crossing Airlines, Inc.",2,HRL,"Harlingen/San Benito, TX",TX,HRL,"Harlingen/San Benito, TX",TX,6,2025,1,L
0,0,0,0,GCA,"Global Crossing Airlines, Inc.",2,HRL,"Harlingen/San Benito, TX",TX,HRL,"Harlingen/San Benito, TX",TX,7,2025,1,L
0,0,0,0,GCA,"Global Crossing Airlines, Inc.",2,MIA,"Miami, FL",FL,MIA,"Miami, FL",FL,6,2025,1,L
0,0,0,0,GCA,"Global Crossing Airlines, Inc.",2,SFB,"Sanford, FL",FL,SFB,"Sanford, FL",FL,2,2025,1,L
0,0,0,0,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,ANI,"Aniak, AK",AK,ANI,"Aniak, AK",AK,1,2025,1,F
0,0,0,0,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,ANI,"Aniak, AK",AK,ANI,"Aniak, AK",AK,2,2025,1,F
0,0,0,0,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,ANI,"Aniak, AK",AK,ANI,"Aniak, AK",AK,3,2025,1,F
0,0,0,0,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,ANI,"Aniak, AK",AK,ANI,"Aniak, AK",AK,5,2025,1,F
0,0,0,0,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,ATT,"Atmautluak, AK",AK,ATT,"Atmautluak, AK",AK,4,2025,1,F
0,0,0,0,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,BET,"Bethel, AK",AK,BET,"Bethel, AK",AK,2,2025,1,F
0,0,0,0,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,BET,"Bethel, AK",AK,BET,"Bethel, AK",AK,2,2025,1,G
0,0,0,0,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,ENA,"Kenai, AK",AK,ENA,"Kenai, AK",AK,6,2025,1,F
0,0,0,0,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,GNU,"Goodnews Bay, AK",AK,GNU,"Goodnews Bay, AK",AK,4,2025,1,F
0,0,0,0,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,KKI,"Akiachak, AK",AK,KKI,"Akiachak, AK",AK,2,2025,1,F
0,0,0,0,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,KSM,"St. Mary's, AK",AK,KSM,"St. Mary's, AK",AK,1,2025,1,F
0,0,0,0,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,KSM,"St. Mary's, AK",AK,KSM,"St. Mary's, AK",AK,3,2025,1,F
0,0,0,0,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,KSM,"St. Mary's, AK",AK,KSM,"St. Mary's, AK",AK,4,2025,1,F
0,0,0,0,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,KSM,"St. Mary's, AK",AK,KSM,"St. Mary's, AK",AK,6,2025,1,F
0,0,0,0,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,KSM,"St. Mary's, AK",AK,KSM,"St. Mary's, AK",AK,7,2025,1,F
0,0,0,0,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,KWN,"Quinhagak, AK",AK,KWN,"Quinhagak, AK",AK,3,2025,1,F
0,0,0,0,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,PQS,"Pilot Station, AK",AK,PQS,"Pilot Station, AK",AK,3,2025,1,F
0,0,0,0,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,SXQ,"Soldotna, AK",AK,SXQ,"Soldotna, AK",AK,7,2025,1,F
0,0,0,0,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,WWT,"Newtok, AK",AK,WWT,"Newtok, AK",AK,5,2025,1,F
0,0,0,0,K3,Venture Travel LLC d/b/a Taquan Air Service,1,WFB,"Ketchikan, AK",AK,WFB,"Ketchikan, AK",AK,2,2025,1,F
0,0,0,0,KD,Western Global,2,SHV,"Shreveport, LA",LA,SHV,"Shreveport, LA",LA,3,2025,1,P
0,0,0,0,KLQ,Kalitta Charters II,1,ANB,"Anniston, AL",AL,ANB,"Anniston, AL",AL,4,2025,1,P
0,0,0,0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,BWI,"Baltimore, MD",MD,BWI,"Baltimore, MD",MD,3,2025,1,L
0,0,0,0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,EWR,"Newark, NJ",NJ,EWR,"Newark, NJ",NJ,5,2025,1,L
0,0,0,0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,FLL,"Fort Lauderdale, FL",FL,FLL,"Fort Lauderdale, FL",FL,1,2025,1,L
0,0,0,0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,IAD,"Washington, DC",VA,IAD,"Washington, DC",VA,5,2025,1,L
0,0,0,0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,LWB,"Lewisburg, WV",WV,LWB,"Lewisburg, WV",WV,7,2025,1,L
0,0,0,0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,MBL,"Manistee/Ludington, MI",MI,MBL,"Manistee/Ludington, MI",MI,1,2025,1,L
0,0,0,0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,MCN,"Macon, GA",GA,MCN,"Macon, GA",GA,5,2025,1,L
0,0,0,0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,MQY,"Smyrna, TN",TN,MQY,"Smyrna, TN",TN,3,2025,1,L
0,0,0,0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,OPF,"Miami, FL",FL,OPF,"Miami, FL",FL,1,2025,1,L
0,0,0,0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,TUP,"Tupelo, MS",MS,TUP,"Tupelo, MS",MS,4,2025,1,L
0,0,0,0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,TUS,"Tucson, AZ",AZ,TUS,"Tucson, AZ",AZ,6,2025,1,L
0,0,0,0,M5,Kenmore Air Harbor,1,BFI,"Seattle, WA",WA,BFI,"Seattle, WA",WA,3,2025,1,L
0,0,0,0,M5,Kenmore Air Harbor,1,KEH,"Kenmore, WA",WA,KEH,"Kenmore, WA",WA,4,2025,1,L
0,0,0,0,PO,Polar Air Cargo Airways,3,CVG,"Cincinnati, OH",KY,CVG,"Cincinnati, OH",KY,1,2025,1,P
0,0,0,0,PO,Polar Air Cargo Airways,3,ORD,"Chicago, IL",IL,ORD,"Chicago, IL",IL,4,2025,1,P
0,0,0,0,Q5,40-Mile Air,1,A63,"Yukon Charley Rivvers, AK",AK,A63,"Yukon Charley Rivvers, AK",AK,6,2025,1,L
0,0,0,0,Q5,40-Mile Air,1,TKJ,"Tok, AK",AK,TKJ,"Tok, AK",AK,6,2025,1,L
0,0,0,0,TI,Tropic Ocean Airways LLC,1,FLL,"Fort Lauderdale, FL",FL,FLL,"Fort Lauderdale, FL",FL,1,2025,1,L
0,0,0,0,WI,Sky Lease Cargo,2,MZJ,"Marana, AZ",AZ,MZJ,"Marana, AZ",AZ,5,2025,1,P
0,0,0,0,X9,Omni Air International LLC,2,AFW,"Dallas/Fort Worth, TX",TX,AFW,"Dallas/Fort Worth, TX",TX,1,2025,1,L
0,0,0,0,X9,Omni Air International LLC,2,AFW,"Dallas/Fort Worth, TX",TX,AFW,"Dallas/Fort Worth, TX",TX,3,2025,1,L
0,0,0,0,X9,Omni Air International LLC,2,AFW,"Dallas/Fort Worth, TX",TX,AFW,"Dallas/Fort Worth, TX",TX,7,2025,1,L
0,0,0,0,X9,Omni Air International LLC,2,BWI,"Baltimore, MD",MD,BWI,"Baltimore, MD",MD,4,2025,1,L
0,0,0,0,X9,Omni Air International LLC,2,BWI,"Baltimore, MD",MD,BWI,"Baltimore, MD",MD,5,2025,1,L
0,0,0,0,X9,Omni Air International LLC,2,SEA,"Seattle, WA",WA,SEA,"Seattle, WA",WA,1,2025,1,L
0,0,0,0,X9,Omni Air International LLC,2,TPA,"Tampa, FL",FL,TPA,"Tampa, FL",FL,5,2025,1,L
0,0,0,0,XP,TEM Enterprises dba  Avelo Airlines,2,BDL,"Hartford, CT",CT,BDL,"Hartford, CT",CT,1,2025,1,L
0,0,0,0,XP,TEM Enterprises dba  Avelo Airlines,2,LAL,"Lakeland, FL",FL,LAL,"Lakeland, FL",FL,2,2025,1,L
0,0,0,0,XP,TEM Enterprises dba  Avelo Airlines,2,RDU,"Raleigh/Durham, NC",NC,RDU,"Raleigh/Durham, NC",NC,3,2025,1,L
0,0,0,0,XP,TEM Enterprises dba  Avelo Airlines,2,RDU,"Raleigh/Durham, NC",NC,RDU,"Raleigh/Durham, NC",NC,5,2025,1,F
0,0,0,0,YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",1,DQS,"Whitmore, AZ",AZ,DQS,"Whitmore, AZ",AZ,6,2025,1,L
0,0,0,0,YV,Mesa Airlines Inc.,2,IAH,"Houston, TX",TX,IAH,"Houston, TX",TX,4,2025,1,F
0,0,0,3,M5,Kenmore Air Harbor,1,RSJ,"Rosario, WA",WA,WSX,"Westsound, WA",WA,5,2025,1,F
0,0,0,3,M5,Kenmore Air Harbor,1,WSX,"Westsound, WA",WA,RSJ,"Rosario, WA",WA,5,2025,1,F
0,0,0,3,N8,National Air Cargo Group Inc d/ba National Airlines,2,BIF,"El Paso, TX",TX,ELP,"El Paso, TX",TX,1,2025,1,L
0,0,0,5,M5,Kenmore Air Harbor,1,FRD,"Friday Harbor, WA",WA,LPS,"Lopez Island, WA",WA,4,2025,1,L
0,0,0,5,M5,Kenmore Air Harbor,1,LPS,"Lopez Island, WA",WA,FBS,"Friday Harbor, WA",WA,5,2025,1,F
0,0,0,5,M5,Kenmore Air Harbor,1,LPS,"Lopez Island, WA",WA,FRD,"Friday Harbor, WA",WA,6,2025,1,L
0,0,0,6,M5,Kenmore Air Harbor,1,RCE,"Roche Harbor, WA",WA,DHB,"Deer Harbor, WA",WA,5,2025,1,F
0,0,0,6,M5,Kenmore Air Harbor,1,WSX,"Westsound, WA",WA,DHB,"Deer Harbor, WA",WA,5,2025,1,F
0,0,0,6,M5,Kenmore Air Harbor,1,DHB,"Deer Harbor, WA",WA,FBS,"Friday Harbor, WA",WA,5,2025,1,F
0,0,0,6,M5,Kenmore Air Harbor,1,DHB,"Deer Harbor, WA",WA,RCE,"Roche Harbor, WA",WA,5,2025,1,F
0,0,0,6,M5,Kenmore Air Harbor,1,DHB,"Deer Harbor, WA",WA,WSX,"Westsound, WA",WA,5,2025,1,F
0,0,0,6,X9,Omni Air International LLC,2,SEA,"Seattle, WA",WA,BFI,"Seattle, WA",WA,7,2025,1,L
0,0,0,7,27Q,"Jet Aviation Flight Services, Inc.",2,TEB,"Teterboro, NJ",NJ,JRA,"New York, NY",NY,5,2025,1,L
0,0,0,7,M5,Kenmore Air Harbor,1,RSJ,"Rosario, WA",WA,DHB,"Deer Harbor, WA",WA,5,2025,1,F
0,0,0,7,M5,Kenmore Air Harbor,1,DHB,"Deer Harbor, WA",WA,RSJ,"Rosario, WA",WA,5,2025,1,F
0,0,0,7,SNK,Spernak Airways Inc.,1,BVU,"Beluga, AK",AK,TYE,"Tyonek, AK",AK,7,2025,1,P
0,0,0,8,27Q,"Jet Aviation Flight Services, Inc.",2,BUR,"Burbank, CA",CA,VNY,"Van Nuys, CA",CA,4,2025,1,L
0,0,0,8,27Q,"Jet Aviation Flight Services, Inc.",2,VNY,"Van Nuys, CA",CA,BUR,"Burbank, CA",CA,4,2025,1,L
0,0,0,8,27Q,"Jet Aviation Flight Services, Inc.",2,VNY,"Van Nuys, CA",CA,BUR,"Burbank, CA",CA,5,2025,1,L
0,0,0,8,5Y,Atlas Air Inc.,3,MIA,"Miami, FL",FL,OPF,"Miami, FL",FL,7,2025,1,P
0,0,0,8,5Y,Atlas Air Inc.,3,OPF,"Miami, FL",FL,MIA,"Miami, FL",FL,7,2025,1,P
0,0,0,8,GCA,"Global Crossing Airlines, Inc.",2,MIA,"Miami, FL",FL,OPF,"Miami, FL",FL,5,2025,1,L
0,0,0,8,GCA,"Global Crossing Airlines, Inc.",2,MIA,"Miami, FL",FL,OPF,"Miami, FL",FL,6,2025,1,L
0,0,0,8,GCA,"Global Crossing Airlines, Inc.",2,MIA,"Miami, FL",FL,OPF,"Miami, FL",FL,7,2025,1,L
0,0,0,8,GCA,"Global Crossing Airlines, Inc.",2,OPF,"Miami, FL",FL,MIA,"Miami, FL",FL,6,2025,1,L
0,0,0,8,GCA,"Global Crossing Airlines, Inc.",2,OPF,"Miami, FL",FL,MIA,"Miami, FL",FL,7,2025,1,L
0,0,0,8,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,BET,"Bethel, AK",AK,WNA,"Napakiak, AK",AK,7,2025,1,L
0,0,0,8,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,WNA,"Napakiak, AK",AK,BET,"Bethel, AK",AK,2,2025,1,L
0,0,0,8,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,WNA,"Napakiak, AK",AK,BET,"Bethel, AK",AK,4,2025,1,L
0,0,0,8,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,WNA,"Napakiak, AK",AK,BET,"Bethel, AK",AK,5,2025,1,L
0,0,0,8,M5,Kenmore Air Harbor,1,FBS,"Friday Harbor, WA",WA,RCE,"Roche Harbor, WA",WA,5,2025,1,F
0,0,0,8,M5,Kenmore Air Harbor,1,FRD,"Friday Harbor, WA",WA,RCE,"Roche Harbor, WA",WA,1,2025,1,L
0,0,0,8,M5,Kenmore Air Harbor,1,RCE,"Roche Harbor, WA",WA,FBS,"Friday Harbor, WA",WA,5,2025,1,F
0,0,0,9,27Q,"Jet Aviation Flight Services, Inc.",2,TEB,"Teterboro, NJ",NJ,TSS,"New York, NY",NY,1,2025,1,L
0,0,0,9,27Q,"Jet Aviation Flight Services, Inc.",2,TEB,"Teterboro, NJ",NJ,TSS,"New York, NY",NY,3,2025,1,L
0,0,0,9,27Q,"Jet Aviation Flight Services, Inc.",2,TEB,"Teterboro, NJ",NJ,TSS,"New York, NY",NY,6,2025,1,L
0,0,0,9,27Q,"Jet Aviation Flight Services, Inc.",2,TEB,"Teterboro, NJ",NJ,TSS,"New York, NY",NY,7,2025,1,L
0,0,0,9,27Q,"Jet Aviation Flight Services, Inc.",2,TSS,"New York, NY",NY,TEB,"Teterboro, NJ",NJ,4,2025,1,L
0,0,0,9,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",1,KWT,"Kwethluk, AK",AK,KKI,"Akiachak, AK",AK,7,2025,1,F
0,0,0,9,M5,Kenmore Air Harbor,1,KEH,"Kenmore, WA",WA,LKE,"Seattle, WA",WA,1,2025,1,L
0,0,0,9,M5,Kenmore Air Harbor,1,KEH,"Kenmore, WA",WA,LKE,"Seattle, WA",WA,2,2025,1,L
0,0,0,9,M5,Kenmore Air Harbor,1,KEH,"Kenmore, WA",WA,LKE,"Seattle, WA",WA,3,2025,1,L
0,0,0,9,M5,Kenmore Air Harbor,1,KEH,"Kenmore, WA",WA,LKE,"Seattle, WA",WA,5,2025,1,L
